,dataset,noise_type,initial_noise,slope,stderr,corr,threshold,p_value,combine
57,secstr,pair,0.1,0.040185709676263004,0.0012425670370535538,0.9966704069388748,0.1,0.0000,secstr_pair_0.1
58,secstr,pair,0.2,0.040185709676263004,0.0012425670370535538,0.9966704069388748,0.1,0.0000,secstr_pair_0.2
59,secstr,pair,0.3,0.040185709676263004,0.0012425670370535538,0.9966704069388748,0.1,0.0000,secstr_pair_0.3
60,wdbc,instance,0.0,0.6809021675454013,0.012106738132221864,0.9988953293488316,0.1,1.0000,wdbc_instance_0.0
61,wdbc,instance,0.1,0.6809021675454013,0.012106738132221864,0.9988953293488316,0.1,1.0000,wdbc_instance_0.1
62,wdbc,instance,0.2,0.6809021675454013,0.012106738132221864,0.9988953293488316,0.1,1.0000,wdbc_instance_0.2
63,wdbc,instance,0.3,0.6809021675454013,0.012106738132221864,0.9988953293488316,0.1,1.0000,wdbc_instance_0.3
64,wdbc,sym,0.0,0.6809021675454013,0.012106738132221864,0.9988953293488316,0.1,1.0000,wdbc_sym_0.0
65,wdbc,sym,0.1,0.6809021675454013,0.012106738132221864,0.9988953293488316,0.1,1.0000,wdbc_sym_0.1
66,wdbc,sym,0.2,0.6809021675454013,0.012106738132221864,0.9988953293488316,0.1,1.0000,wdbc_sym_0.2
67,wdbc,sym,0.3,0.6809021675454013,0.012106738132221864,0.9988953293488316,0.1,1.0000,wdbc_sym_0.3
68,wdbc,pair,0.0,0.6809021675454013,0.012106738132221864,0.9988953293488316,0.1,1.0000,wdbc_pair_0.0
69,wdbc,pair,0.1,0.6809021675454013,0.012106738132221864,0.9988953293488316,0.1,1.0000,wdbc_pair_0.1
70,wdbc,pair,0.2,0.6809021675454013,0.012106738132221864,0.9988953293488316,0.1,1.0000,wdbc_pair_0.2
71,wdbc,pair,0.3,0.6809021675454013,0.012106738132221864,0.9988953293488316,0.1,1.0000,wdbc_pair_0.3
72,letter,instance,0.0,0.2152083333333333,0.002437715259793624,0.9995512304264397,0.1,1.0000,letter_instance_0.0
73,letter,instance,0.1,0.2144583333333333,0.0024561930419368097,0.9995412160315336,0.1,1.0000,letter_instance_0.1
74,letter,instance,0.2,0.21698000000000003,0.0025104787797759587,0.9995317943478584,0.1,1.0000,letter_instance_0.2
75,letter,instance,0.3,0.20998833333333325,0.002435645047814744,0.9995294572443951,0.1,1.0000,letter_instance_0.3
76,letter,sym,0.0,0.21840166666666663,0.0023391434748150663,0.9995987561202192,0.1,1.0000,letter_sym_0.0
77,letter,sym,0.1,0.22172499999999995,0.002429395732345774,0.9995800847681505,0.1,1.0000,letter_sym_0.1
78,letter,sym,0.2,0.22131333333333328,0.0025637080453516027,0.9995306636526274,0.1,1.0000,letter_sym_0.2
