,dataset,noise_type,initial_noise,slope,stderr,corr,threshold,p_value,combine
382,splice,pair,0.2,0.041366248633333325,0.006043717335874089,0.9327393078891666,0.01,0.9995836906817696,splice_pair_0.2
383,splice,pair,0.3,0.04166666646666659,0.005531625822697984,0.9434908227251529,0.01,0.9997791693036894,splice_pair_0.3
384,splice,instance,0.0,0.02369383476666666,0.003947673859426975,0.9150404000940406,0.005,0.9992636800833364,splice_instance_0.0
385,splice,instance,0.1,0.02642372016666655,0.005162443853476286,0.8883396939308716,0.005,0.998395333314175,splice_instance_0.1
386,splice,instance,0.2,0.030838557900000136,0.0040391649063936655,0.9448748242111724,0.005,0.9998950993298716,splice_instance_0.2
387,splice,instance,0.3,0.03697753413333339,0.006182556572197243,0.914516495382449,0.005,0.9995745893719321,splice_instance_0.3
388,splice,sym,0.0,0.05261233013333336,0.0028301028973004992,0.9900239070019982,0.005,0.9999999210665025,splice_sym_0.0
389,splice,sym,0.1,0.04323406466666667,0.004700932993150737,0.961023803990522,0.005,0.9999806182407628,splice_sym_0.1
390,splice,sym,0.2,0.050979623600000024,0.006296831134783094,0.9505314787076572,0.005,0.9999581382242229,splice_sym_0.2
391,splice,sym,0.3,0.03039446150000006,0.003598516249468463,0.9542785565604538,0.005,0.9999467823146367,splice_sym_0.3
392,splice,pair,0.0,0.05016980123333327,0.0051233180719508185,0.9653846191057311,0.005,0.9999892222162919,splice_pair_0.0
393,splice,pair,0.1,0.04762277976666669,0.0026073059811314026,0.9896711241120387,0.005,0.9999999012670784,splice_pair_0.1
394,splice,pair,0.2,0.041366248633333325,0.006043717335874089,0.9327393078891666,0.005,0.9998413700531521,splice_pair_0.2
395,splice,pair,0.3,0.04166666646666659,0.005531625822697984,0.9434908227251529,0.005,0.999917786317408,splice_pair_0.3
