noise_type,initial_noise,noise_rate,mean,std
pair,0.9,0.7000000000000001,0.6730407523510971,0.0050910287676839356
pair,0.9,0.8,0.6751567398119123,0.008814437209405947
pair,0.9,0.9,0.6752351097178684,0.015260514410906798
sym,0.1,0.1,0.6399686520376175,0.027334699704267554
sym,0.1,0.2,0.6480407523510971,0.021593362455837033
sym,0.1,0.3,0.6502351097178684,0.017545059961073004
sym,0.1,0.4,0.6554858934169279,0.01782893830177622
sym,0.1,0.5,0.653448275862069,0.015328780982835773
sym,0.1,0.6,0.6616771159874608,0.011900232165562357
sym,0.1,0.7000000000000001,0.6765673981191223,0.006004382855604368
sym,0.1,0.8,0.6779780564263322,0.013147121090782463
sym,0.1,0.9,0.67923197492163,0.019862171998917367
sym,0.2,0.1,0.6367554858934169,0.027461635861109914
sym,0.2,0.2,0.6443573667711598,0.020785761634228128
sym,0.2,0.3,0.64576802507837,0.02059541148278672
sym,0.2,0.4,0.653448275862069,0.009880515225754435
sym,0.2,0.5,0.655564263322884,0.012627651288653641
sym,0.2,0.6,0.6620689655172414,0.008782151383277368
sym,0.2,0.7000000000000001,0.6689655172413793,0.008197994134609648
sym,0.2,0.8,0.6786050156739811,0.007359055186775544
sym,0.2,0.9,0.6818181818181819,0.015977181064165444
sym,0.3,0.1,0.6460815047021944,0.025709330963825588
sym,0.3,0.2,0.6482758620689655,0.0199701068105876
sym,0.3,0.3,0.6579937304075235,0.014790438232807164
sym,0.3,0.4,0.660423197492163,0.015816845000336893
sym,0.3,0.5,0.660501567398119,0.018472287237380966
sym,0.3,0.6,0.6641849529780564,0.009909223053606442
sym,0.3,0.7000000000000001,0.6638714733542319,0.007519019688685558
sym,0.3,0.8,0.6735109717868338,0.015430614567188413
sym,0.3,0.9,0.677115987460815,0.012987314591831153
sym,0.4,0.1,0.6448275862068965,0.011348763372552242
sym,0.4,0.2,0.6513322884012539,0.011674880390233433
sym,0.4,0.3,0.6537617554858934,0.012421073828312802
sym,0.4,0.4,0.656269592476489,0.013395867769474124
sym,0.4,0.5,0.6622257053291536,0.00863403782779419
sym,0.4,0.6,0.6631661442006269,0.004835810585885528
sym,0.4,0.7000000000000001,0.6651253918495298,0.01285839768150073
sym,0.4,0.8,0.6682601880877743,0.009365941524697758
sym,0.4,0.9,0.6702978056426333,0.010114728655432916
sym,0.5,0.1,0.6525078369905957,0.012411180498325495
sym,0.5,0.2,0.6543887147335423,0.018429429492640776
sym,0.5,0.3,0.6558777429467085,0.013774500314512847
sym,0.5,0.4,0.6637931034482759,0.009093104534382694
sym,0.5,0.5,0.647962382445141,0.017518785708881504
sym,0.5,0.6,0.6612852664576803,0.009735706401056029
sym,0.5,0.7000000000000001,0.6606583072100314,0.004661197983295598
sym,0.5,0.8,0.6665360501567398,0.014887703951028909
sym,0.5,0.9,0.6623824451410659,0.010531206711314503
sym,0.6,0.1,0.6554075235109718,0.008411540981190447
sym,0.6,0.2,0.6583855799373041,0.005238194330862397
sym,0.6,0.3,0.6552507836990596,0.005112097259341806
sym,0.6,0.4,0.662539184952978,0.006845601191825211
sym,0.6,0.5,0.6626959247648904,0.013766137433337355
sym,0.6,0.6,0.6631661442006269,0.016676869238281076
sym,0.6,0.7000000000000001,0.6715517241379311,0.008065820669668062
sym,0.6,0.8,0.6637147335423197,0.008737453750575991
sym,0.6,0.9,0.6727272727272726,0.00732769097874909
sym,0.7,0.1,0.6565830721003134,0.007975846674036925
sym,0.7,0.2,0.6608934169278997,0.010145044109760899
sym,0.7,0.3,0.6579153605015674,0.006620981680531275
sym,0.7,0.4,0.6546238244514107,0.011150856223649116
sym,0.7,0.5,0.6613636363636364,0.006314737541735843
sym,0.7,0.6,0.6622257053291536,0.009530083469447732
sym,0.7,0.7000000000000001,0.6657523510971787,0.00905503135446032
sym,0.7,0.8,0.6684169278996865,0.008355680148791705
sym,0.7,0.9,0.6709247648902821,0.007984505095266473
sym,0.8,0.1,0.6547805642633229,0.005176271478692331
sym,0.8,0.2,0.656269592476489,0.00856440015358137
sym,0.8,0.3,0.6579937304075235,0.009369219768243965
sym,0.8,0.4,0.6578369905956112,0.006041348941523284
sym,0.8,0.5,0.6620689655172414,0.015050797103487216
sym,0.8,0.6,0.6572100313479623,0.011395345447098477
sym,0.8,0.7000000000000001,0.6726489028213166,0.006968975310388142
sym,0.8,0.8,0.6757053291536049,0.011054046759655234
sym,0.8,0.9,0.6711598746081504,0.011779625163394848
sym,0.9,0.1,0.6443573667711598,0.009150336782891516
sym,0.9,0.2,0.650705329153605,0.018838550755972534
sym,0.9,0.3,0.652115987460815,0.004889490833013837
sym,0.9,0.4,0.6565830721003134,0.013318849656549907
sym,0.9,0.5,0.6586206896551724,0.007405852448230368
sym,0.9,0.6,0.659639498432602,0.009150336782891549
sym,0.9,0.7000000000000001,0.6679467084639498,0.009950200782510243
sym,0.9,0.8,0.67076802507837,0.010260922435162884
sym,0.9,0.9,0.6772727272727274,0.007785883515372907
